bioguide,govtrack,icpsr,wikipedia,wikidata,google_entity_id,first,last,birthday,gender,type,start,end,state,class,party,house_history,district,middle,nickname,suffix,bioguide_previous,house_history_alternate,thomas,cspan,votesmart,lis,ballotpedia,official_full,opensecrets,url,fec,maplight,state_rank
S000858,410321,8889,John Hall Stephens,Q1700349,kg:/m/03c2zh6,John,Stephens,'1847-11-22',M,rep,'1897-03-15','1899-03-03',TX,,Democrat,22201,13,Hall,,,,,,,,,,,,,,,
S000858,410321,8889,John Hall Stephens,Q1700349,kg:/m/03c2zh6,John,Stephens,'1847-11-22',M,rep,'1899-12-04','1901-03-03',TX,,Democrat,22201,13,Hall,,,,,,,,,,,,,,,
S000858,410321,8889,John Hall Stephens,Q1700349,kg:/m/03c2zh6,John,Stephens,'1847-11-22',M,rep,'1901-12-02','1903-03-03',TX,,Democrat,22201,13,Hall,,,,,,,,,,,,,,,
S000858,410321,8889,John Hall Stephens,Q1700349,kg:/m/03c2zh6,John,Stephens,'1847-11-22',M,rep,'1903-11-09','1905-03-03',TX,,Democrat,22201,13,Hall,,,,,,,,,,,,,,,
S000858,410321,8889,John Hall Stephens,Q1700349,kg:/m/03c2zh6,John,Stephens,'1847-11-22',M,rep,'1905-12-04','1907-03-03',TX,,Democrat,22201,13,Hall,,,,,,,,,,,,,,,
S000858,410321,8889,John Hall Stephens,Q1700349,kg:/m/03c2zh6,John,Stephens,'1847-11-22',M,rep,'1907-12-02','1909-03-03',TX,,Democrat,22201,13,Hall,,,,,,,,,,,,,,,
S000858,410321,8889,John Hall Stephens,Q1700349,kg:/m/03c2zh6,John,Stephens,'1847-11-22',M,rep,'1909-03-15','1911-03-03',TX,,Democrat,22201,13,Hall,,,,,,,,,,,,,,,
S000858,410321,8889,John Hall Stephens,Q1700349,kg:/m/03c2zh6,John,Stephens,'1847-11-22',M,rep,'1911-04-04','1913-03-03',TX,,Democrat,22201,13,Hall,,,,,,,,,,,,,,,
S000858,410321,8889,John Hall Stephens,Q1700349,kg:/m/03c2zh6,John,Stephens,'1847-11-22',M,rep,'1913-04-07','1915-03-03',TX,,Democrat,22201,13,Hall,,,,,,,,,,,,,,,
S000858,410321,8889,John Hall Stephens,Q1700349,kg:/m/03c2zh6,John,Stephens,'1847-11-22',M,rep,'1915-12-06','1917-03-03',TX,,Democrat,22201,13,Hall,,,,,,,,,,,,,,,
T000366,410935,9467,Samuel Joelah Tribble,Q2218452,kg:/m/026pd_y,Samuel,Tribble,'1869-11-15',M,rep,'1911-04-04','1913-03-03',GA,,Democrat,23082,8,Joelah,,,,,,,,,,,,,,,
T000366,410935,9467,Samuel Joelah Tribble,Q2218452,kg:/m/026pd_y,Samuel,Tribble,'1869-11-15',M,rep,'1913-04-07','1915-03-03',GA,,Democrat,23082,8,Joelah,,,,,,,,,,,,,,,
T000366,410935,9467,Samuel Joelah Tribble,Q2218452,kg:/m/026pd_y,Samuel,Tribble,'1869-11-15',M,rep,'1915-12-06','1917-03-03',GA,,Democrat,23082,8,Joelah,,,,,,,,,,,,,,,
C000840,402957,2119,William E. Cox,Q2578532,kg:/m/02rkh_t,William,Cox,'1861-09-06',M,rep,'1907-12-02','1909-03-03',IN,,Democrat,11508,3,Elijah,,,,,,,,,,,,,,,
C000840,402957,2119,William E. Cox,Q2578532,kg:/m/02rkh_t,William,Cox,'1861-09-06',M,rep,'1909-03-15','1911-03-03',IN,,Democrat,11508,3,Elijah,,,,,,,,,,,,,,,
C000840,402957,2119,William E. Cox,Q2578532,kg:/m/02rkh_t,William,Cox,'1861-09-06',M,rep,'1911-04-04','1913-03-03',IN,,Democrat,11508,3,Elijah,,,,,,,,,,,,,,,
C000840,402957,2119,William E. Cox,Q2578532,kg:/m/02rkh_t,William,Cox,'1861-09-06',M,rep,'1913-04-07','1915-03-03',IN,,Democrat,11508,3,Elijah,,,,,,,,,,,,,,,
C000840,402957,2119,William E. Cox,Q2578532,kg:/m/02rkh_t,William,Cox,'1861-09-06',M,rep,'1915-12-06','1917-03-03',IN,,Democrat,11508,3,Elijah,,,,,,,,,,,,,,,
C000840,402957,2119,William E. Cox,Q2578532,kg:/m/02rkh_t,William,Cox,'1861-09-06',M,rep,'1917-04-02','1919-03-03',IN,,Democrat,11508,3,Elijah,,,,,,,,,,,,,,,
G000317,404676,3702,William Gordon (Ohio politician),Q1028990,kg:/m/03c1sfj,William,Gordon,'1862-12-15',M,rep,'1913-04-07','1915-03-03',OH,,Democrat,13964,20,,,,,,,,,,,,,,,,
G000317,404676,3702,William Gordon (Ohio politician),Q1028990,kg:/m/03c1sfj,William,Gordon,'1862-12-15',M,rep,'1915-12-06','1917-03-03',OH,,Democrat,13964,20,,,,,,,,,,,,,,,,
G000317,404676,3702,William Gordon (Ohio politician),Q1028990,kg:/m/03c1sfj,William,Gordon,'1862-12-15',M,rep,'1917-04-02','1919-03-03',OH,,Democrat,13964,20,,,,,,,,,,,,,,,,
H000455,405320,4286,Victor Heintz,Q2522390,kg:/m/02rm39r,Victor,Heintz,'1876-11-20',M,rep,'1917-04-02','1919-03-03',OH,,Republican,14847,2,,,,,,,,,,,,,,,,
K000035,406205,5115,Edward Keating,Q1292774,kg:/m/02rhfpm,Edward,Keating,'1875-07-09',M,rep,'1913-04-07','1915-03-03',CO,,Democrat,16120,-1,,,,,,,,,,,,,,,,
K000035,406205,5115,Edward Keating,Q1292774,kg:/m/02rhfpm,Edward,Keating,'1875-07-09',M,rep,'1915-12-06','1917-03-03',CO,,Democrat,16120,3,,,,,,,,,,,,,,,,
K000035,406205,5115,Edward Keating,Q1292774,kg:/m/02rhfpm,Edward,Keating,'1875-07-09',M,rep,'1917-04-02','1919-03-03',CO,,Democrat,16120,3,,,,,,,,,,,,,,,,
G000104,404476,3512,Edward James Gay (1878–1952),Q455006,kg:/m/0d3mbp,Edward,Gay,'1878-05-05',M,sen,'1918-01-01','1921-03-03',LA,3,Democrat,,,James,,,,,,,,,,,,,,,
B000626,401591,850,Charles F. Booher,Q1064301,kg:/m/02rz5lv,Charles,Booher,'1848-01-31',M,rep,'1887-12-05','1889-03-03',MO,,Democrat,9594,4,Ferris,,,,,,,,,,,,,,,
B000626,401591,850,Charles F. Booher,Q1064301,kg:/m/02rz5lv,Charles,Booher,'1848-01-31',M,rep,'1907-12-02','1909-03-03',MO,,Democrat,9594,4,Ferris,,,,,,,,,,,,,,,
B000626,401591,850,Charles F. Booher,Q1064301,kg:/m/02rz5lv,Charles,Booher,'1848-01-31',M,rep,'1909-03-15','1911-03-03',MO,,Democrat,9594,4,Ferris,,,,,,,,,,,,,,,
B000626,401591,850,Charles F. Booher,Q1064301,kg:/m/02rz5lv,Charles,Booher,'1848-01-31',M,rep,'1911-04-04','1913-03-03',MO,,Democrat,9594,4,Ferris,,,,,,,,,,,,,,,
B000626,401591,850,Charles F. Booher,Q1064301,kg:/m/02rz5lv,Charles,Booher,'1848-01-31',M,rep,'1913-04-07','1915-03-03',MO,,Democrat,9594,4,Ferris,,,,,,,,,,,,,,,
B000626,401591,850,Charles F. Booher,Q1064301,kg:/m/02rz5lv,Charles,Booher,'1848-01-31',M,rep,'1915-12-06','1917-03-03',MO,,Democrat,9594,4,Ferris,,,,,,,,,,,,,,,
B000626,401591,850,Charles F. Booher,Q1064301,kg:/m/02rz5lv,Charles,Booher,'1848-01-31',M,rep,'1917-04-02','1919-03-03',MO,,Democrat,9594,4,Ferris,,,,,,,,,,,,,,,
B000626,401591,850,Charles F. Booher,Q1064301,kg:/m/02rz5lv,Charles,Booher,'1848-01-31',M,rep,'1919-05-19','1921-03-03',MO,,Democrat,9594,4,Ferris,,,,,,,,,,,,,,,
D000298,403421,2552,Nathaniel B. Dial,Q1966712,kg:/m/0d06g_,Nathaniel,Dial,'1862-04-24',M,sen,'1919-05-19','1925-03-03',SC,2,Democrat,,,Barksdale,,,,,,,,,,,,,,,
L000250,406753,5615,John Vandling Lesher,Q6261809,kg:/m/0fzc64,John,Lesher,'1866-07-27',M,rep,'1913-04-07','1915-03-03',PA,,Democrat,16903,16,Vandling,,,,,,,,,,,,,,,
L000250,406753,5615,John Vandling Lesher,Q6261809,kg:/m/0fzc64,John,Lesher,'1866-07-27',M,rep,'1915-12-06','1917-03-03',PA,,Democrat,16903,16,Vandling,,,,,,,,,,,,,,,
L000250,406753,5615,John Vandling Lesher,Q6261809,kg:/m/0fzc64,John,Lesher,'1866-07-27',M,rep,'1917-04-02','1919-03-03',PA,,Democrat,16903,16,Vandling,,,,,,,,,,,,,,,
L000250,406753,5615,John Vandling Lesher,Q6261809,kg:/m/0fzc64,John,Lesher,'1866-07-27',M,rep,'1919-05-19','1921-03-03',PA,,Democrat,16903,16,Vandling,,,,,,,,,,,,,,,
A000326,400974,281,William O. Atkeson,Q913913,kg:/m/02rx9rl,William,Atkeson,'1854-08-24',M,rep,'1921-04-11','1923-03-03',MO,,Republican,8711,6,Oscar,,,,,,,,,,,,,,,
B000361,401353,625,John S. Benham,Q1701637,kg:/m/02rkgxr,John,Benham,'1863-10-24',M,rep,'1919-05-19','1921-03-03',IN,,Republican,9245,4,Samuel,,,,,,,,,,,,,,,
B000361,401353,625,John S. Benham,Q1701637,kg:/m/02rkgxr,John,Benham,'1863-10-24',M,rep,'1921-04-11','1923-03-03',IN,,Republican,9245,4,Samuel,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1899-12-04','1901-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1901-12-02','1903-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1903-11-09','1905-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1905-12-04','1907-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1907-12-02','1909-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1909-03-15','1911-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1911-04-04','1913-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1913-04-07','1915-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1915-12-06','1917-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1917-04-02','1919-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1919-05-19','1921-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
F000271,404222,3275,Joseph W. Fordney,Q1708173,kg:/m/027vgmq,Joseph,Fordney,'1853-11-05',M,rep,'1921-04-11','1923-03-03',MI,,Republican,13316,8,Warren,,,,,,,,,,,,,,,
H000403,405270,4242,Edward D. Hays,Q1291995,kg:/m/02rz5xg,Edward,Hays,'1872-04-28',M,rep,'1919-05-19','1921-03-03',MO,,Republican,14779,14,Dixon,,,,,,,,,,,,,,,
H000403,405270,4242,Edward D. Hays,Q1291995,kg:/m/02rz5xg,Edward,Hays,'1872-04-28',M,rep,'1921-04-11','1923-03-03',MO,,Republican,14779,14,Dixon,,,,,,,,,,,,,,,
K000327,406481,5366,Aaron Shenk Kreider,Q4662428,kg:/m/0fykvt,Aaron,Kreider,'1863-06-26',M,rep,'1913-04-07','1915-03-03',PA,,Republican,16493,18,Shenk,,,,,,,,,,,,,,,
K000327,406481,5366,Aaron Shenk Kreider,Q4662428,kg:/m/0fykvt,Aaron,Kreider,'1863-06-26',M,rep,'1915-12-06','1917-03-03',PA,,Republican,16493,18,Shenk,,,,,,,,,,,,,,,
K000327,406481,5366,Aaron Shenk Kreider,Q4662428,kg:/m/0fykvt,Aaron,Kreider,'1863-06-26',M,rep,'1917-04-02','1919-03-03',PA,,Republican,16493,18,Shenk,,,,,,,,,,,,,,,
K000327,406481,5366,Aaron Shenk Kreider,Q4662428,kg:/m/0fykvt,Aaron,Kreider,'1863-06-26',M,rep,'1919-05-19','1921-03-03',PA,,Republican,16493,18,Shenk,,,,,,,,,,,,,,,
K000327,406481,5366,Aaron Shenk Kreider,Q4662428,kg:/m/0fykvt,Aaron,Kreider,'1863-06-26',M,rep,'1921-04-11','1923-03-03',PA,,Republican,16493,18,Shenk,,,,,,,,,,,,,,,
O000143,408394,7123,James W. Overstreet,Q1681258,kg:/m/02rk0yj,James,Overstreet,'1866-08-28',M,rep,'1905-12-04','1907-03-03',GA,,Democrat,19242,1,Whetstone,,,,,,,,,,,,,,,
O000143,408394,7123,James W. Overstreet,Q1681258,kg:/m/02rk0yj,James,Overstreet,'1866-08-28',M,rep,'1917-04-02','1919-03-03',GA,,Democrat,19242,1,Whetstone,,,,,,,,,,,,,,,
O000143,408394,7123,James W. Overstreet,Q1681258,kg:/m/02rk0yj,James,Overstreet,'1866-08-28',M,rep,'1919-05-19','1921-03-03',GA,,Democrat,19242,1,Whetstone,,,,,,,,,,,,,,,
O000143,408394,7123,James W. Overstreet,Q1681258,kg:/m/02rk0yj,James,Overstreet,'1866-08-28',M,rep,'1921-04-11','1923-03-03',GA,,Democrat,19242,1,Whetstone,,,,,,,,,,,,,,,
S000306,409804,8417,Guy L. Shaw,Q5622398,kg:/m/02rk9t3,Guy,Shaw,'1881-05-16',M,rep,'1921-04-11','1923-03-03',IL,,Republican,21516,20,Loren,,,,,,,,,,,,,,,
C000727,402849,2025,Samuel E. Cook,Q122580,kg:/m/02rkhn3,Samuel,Cook,'1860-09-30',M,rep,'1923-12-03','1925-03-03',IN,,Democrat,11363,11,Ellis,,,,,,,,,,,,,,,
M000506,407501,6300,John C. McKenzie,Q6224551,kg:/m/02rkbl6,John,McKenzie,'1860-02-18',M,rep,'1911-04-04','1913-03-03',IL,,Republican,17960,13,Charles,,,,,,,,,,,,,,,
M000506,407501,6300,John C. McKenzie,Q6224551,kg:/m/02rkbl6,John,McKenzie,'1860-02-18',M,rep,'1913-04-07','1915-03-03',IL,,Republican,17960,13,Charles,,,,,,,,,,,,,,,
M000506,407501,6300,John C. McKenzie,Q6224551,kg:/m/02rkbl6,John,McKenzie,'1860-02-18',M,rep,'1915-12-06','1917-03-03',IL,,Republican,17960,13,Charles,,,,,,,,,,,,,,,
M000506,407501,6300,John C. McKenzie,Q6224551,kg:/m/02rkbl6,John,McKenzie,'1860-02-18',M,rep,'1917-04-02','1919-03-03',IL,,Republican,17960,13,Charles,,,,,,,,,,,,,,,
M000506,407501,6300,John C. McKenzie,Q6224551,kg:/m/02rkbl6,John,McKenzie,'1860-02-18',M,rep,'1919-05-19','1921-03-03',IL,,Republican,17960,13,Charles,,,,,,,,,,,,,,,
M000506,407501,6300,John C. McKenzie,Q6224551,kg:/m/02rkbl6,John,McKenzie,'1860-02-18',M,rep,'1921-04-11','1923-03-03',IL,,Republican,17960,13,Charles,,,,,,,,,,,,,,,
M000506,407501,6300,John C. McKenzie,Q6224551,kg:/m/02rkbl6,John,McKenzie,'1860-02-18',M,rep,'1923-12-03','1925-03-03',IL,,Republican,17960,13,Charles,,,,,,,,,,,,,,,
R000118,409098,7786,James A. Reed,Q768994,kg:/m/093_82,James,Reed,'1861-11-09',M,sen,'1911-04-04','1917-03-03',MO,1,Democrat,,,Alexander,,,,,,,,,,,,,,,
R000118,409098,7786,James A. Reed,Q768994,kg:/m/093_82,James,Reed,'1861-11-09',M,sen,'1917-04-02','1923-03-03',MO,1,Democrat,,,Alexander,,,,,,,,,,,,,,,
R000118,409098,7786,James A. Reed,Q768994,kg:/m/093_82,James,Reed,'1861-11-09',M,sen,'1923-12-03','1929-03-03',MO,1,Democrat,,,Alexander,,,,,,,,,,,,,,,
W000679,411831,10312,J. Scott Wolff,Q1676403,kg:/m/02rz6ny,Joseph,Wolff,'1878-06-14',M,rep,'1923-12-03','1925-03-03',MO,,Democrat,24026,13,Scott,,,,,,,,,,,,,,,
T000456,411024,9548,Lawrence Tyson,Q6217755,kg:/m/06tvt2,Lawrence,Tyson,'1861-07-04',M,sen,'1925-12-07','1929-12-31',TN,2,Democrat,,,Davis,,,,,,,,,,,,,,,
B000314,401306,583,James T. Begg,Q6143908,kg:/m/02rm1gy,James,Begg,'1877-02-16',M,rep,'1919-05-19','1921-03-03',OH,,Republican,9181,13,Thomas,,,,,,,,,,,,,,,
B000314,401306,583,James T. Begg,Q6143908,kg:/m/02rm1gy,James,Begg,'1877-02-16',M,rep,'1921-04-11','1923-03-03',OH,,Republican,9181,13,Thomas,,,,,,,,,,,,,,,
B000314,401306,583,James T. Begg,Q6143908,kg:/m/02rm1gy,James,Begg,'1877-02-16',M,rep,'1923-12-03','1925-03-03',OH,,Republican,9181,13,Thomas,,,,,,,,,,,,,,,
B000314,401306,583,James T. Begg,Q6143908,kg:/m/02rm1gy,James,Begg,'1877-02-16',M,rep,'1925-12-07','1927-03-04',OH,,Republican,9181,13,Thomas,,,,,,,,,,,,,,,
B000314,401306,583,James T. Begg,Q6143908,kg:/m/02rm1gy,James,Begg,'1877-02-16',M,rep,'1927-12-05','1929-03-03',OH,,Republican,9181,13,Thomas,,,,,,,,,,,,,,,
B000520,401496,761,John J. Blaine,Q773412,kg:/m/08y3vh,John,Blaine,'1875-05-04',M,sen,'1927-12-05','1933-03-03',WI,3,Republican,,,James,,,,,,,,,,,,,,,
B000597,401565,827,William D. Boies,Q2578380,kg:/m/02rk8b0,William,Boies,'1857-01-03',M,rep,'1919-05-19','1921-03-03',IA,,Republican,9550,11,Dayton,,,,,,,,,,,,,,,
B000597,401565,827,William D. Boies,Q2578380,kg:/m/02rk8b0,William,Boies,'1857-01-03',M,rep,'1921-04-11','1923-03-03',IA,,Republican,9550,11,Dayton,,,,,,,,,,,,,,,
B000597,401565,827,William D. Boies,Q2578380,kg:/m/02rk8b0,William,Boies,'1857-01-03',M,rep,'1923-12-03','1925-03-03',IA,,Republican,9550,11,Dayton,,,,,,,,,,,,,,,
B000597,401565,827,William D. Boies,Q2578380,kg:/m/02rk8b0,William,Boies,'1857-01-03',M,rep,'1925-12-07','1927-03-04',IA,,Republican,9550,11,Dayton,,,,,,,,,,,,,,,
B000597,401565,827,William D. Boies,Q2578380,kg:/m/02rk8b0,William,Boies,'1857-01-03',M,rep,'1927-12-05','1929-03-03',IA,,Republican,9550,11,Dayton,,,,,,,,,,,,,,,
G000053,404427,3466,Frank Gardner (Indiana),Q1271460,kg:/m/02rkftb,Frank,Gardner,'1872-05-08',M,rep,'1923-12-03','1925-03-03',IN,,Democrat,13631,3,,,,,,,,,,,,,,,,
G000053,404427,3466,Frank Gardner (Indiana),Q1271460,kg:/m/02rkftb,Frank,Gardner,'1872-05-08',M,rep,'1925-12-07','1927-03-04',IN,,Democrat,13631,3,,,,,,,,,,,,,,,,
G000053,404427,3466,Frank Gardner (Indiana),Q1271460,kg:/m/02rkftb,Frank,Gardner,'1872-05-08',M,rep,'1927-12-05','1929-03-03',IN,,Democrat,13631,3,,,,,,,,,,,,,,,,
M000931,407902,6662,Henry D. Moorman,Q1606651,kg:/m/02rhhbx,Henry,Moorman,'1880-06-09',M,rep,'1927-12-05','1929-03-03',KY,,Democrat,18500,4,DeHaven,,,,,,,,,,,,,,,
B000509,401488,752,Robert E. Lee Blackburn,Q1306403,kg:/m/02rjyl7,Robert,Blackburn,'1870-04-09',M,rep,'1929-04-15','1931-03-03',KY,,Republican,9433,7,E. Lee,,,,,,,,,,,,,,,
J000130,406029,4953,Fred Gustus Johnson,Q1452317,kg:/m/09y3d6,Fred,Johnson,'1876-10-16',M,rep,'1929-04-15','1931-03-03',NE,,Republican,15856,5,Gustus,,,,,,,,,,,,,,,
J000205,406100,5018,Charles A. Jonas,Q1063475,kg:/m/02vn_py,Charles,Jonas,'1876-08-14',M,rep,'1929-04-15','1931-03-03',NC,,Republican,15954,9,Andrew,,,,,,,,,,,,,,,
M000739,407718,6494,John Franklin Miller (representative),Q1700121,kg:/m/03ds8v,John,Miller,'1862-06-09',M,rep,'1917-04-02','1919-03-03',WA,,Republican,18255,1,Franklin,,,,,,,,,,,,,,,
M000739,407718,6494,John Franklin Miller (representative),Q1700121,kg:/m/03ds8v,John,Miller,'1862-06-09',M,rep,'1919-05-19','1921-03-03',WA,,Republican,18255,1,Franklin,,,,,,,,,,,,,,,
M000739,407718,6494,John Franklin Miller (representative),Q1700121,kg:/m/03ds8v,John,Miller,'1862-06-09',M,rep,'1921-04-11','1923-03-03',WA,,Republican,18255,1,Franklin,,,,,,,,,,,,,,,
M000739,407718,6494,John Franklin Miller (representative),Q1700121,kg:/m/03ds8v,John,Miller,'1862-06-09',M,rep,'1923-12-03','1925-03-03',WA,,Republican,18255,1,Franklin,,,,,,,,,,,,,,,
M000739,407718,6494,John Franklin Miller (representative),Q1700121,kg:/m/03ds8v,John,Miller,'1862-06-09',M,rep,'1925-12-07','1927-03-04',WA,,Republican,18255,1,Franklin,,,,,,,,,,,,,,,
M000739,407718,6494,John Franklin Miller (representative),Q1700121,kg:/m/03ds8v,John,Miller,'1862-06-09',M,rep,'1927-12-05','1929-03-03',WA,,Republican,18255,1,Franklin,,,,,,,,,,,,,,,
M000739,407718,6494,John Franklin Miller (representative),Q1700121,kg:/m/03ds8v,John,Miller,'1862-06-09',M,rep,'1929-04-15','1931-03-03',WA,,Republican,18255,1,Franklin,,,,,,,,,,,,,,,
O000027,408275,7015,Charles O'Connor (politician),Q1065702,kg:/m/04c7n3,Charles,O’Connor,'1878-10-26',M,rep,'1929-04-15','1931-03-03',OK,,Republican,19102,1,,,,,,,,,,,,,,,,
P000043,408453,7180,John William Palmer,Q1702172,kg:/m/02rz7d9,John,Palmer,'1866-08-20',M,rep,'1929-04-15','1931-03-03',MO,,Republican,19331,7,William,,,,,,,,,,,,,,,
S000759,410226,8817,William H. Sproul,Q2579093,kg:/m/02rmb5s,William,Sproul,'1867-10-14',M,rep,'1923-12-03','1925-03-03',KS,,Republican,22075,3,Henry,,,,,,,,,,,,,,,
S000759,410226,8817,William H. Sproul,Q2579093,kg:/m/02rmb5s,William,Sproul,'1867-10-14',M,rep,'1925-12-07','1927-03-04',KS,,Republican,22075,3,Henry,,,,,,,,,,,,,,,
S000759,410226,8817,William H. Sproul,Q2579093,kg:/m/02rmb5s,William,Sproul,'1867-10-14',M,rep,'1927-12-05','1929-03-03',KS,,Republican,22075,3,Henry,,,,,,,,,,,,,,,
S000759,410226,8817,William H. Sproul,Q2579093,kg:/m/02rmb5s,William,Sproul,'1867-10-14',M,rep,'1929-04-15','1931-03-03',KS,,Republican,22075,3,Henry,,,,,,,,,,,,,,,
S001060,410514,9074,Patrick Joseph Sullivan,Q2057723,kg:/m/08qjsn,Patrick,Sullivan,'1865-03-17',M,sen,'1929-12-05','1930-11-20',WY,2,Republican,,,Joseph,,,,,,,,,,,,,,,
A000057,400717,48,Charles Adkins (politician),Q5074986,kg:/m/02rk922,Charles,Adkins,'1863-02-07',M,rep,'1925-12-07','1927-03-04',IL,,Republican,8335,19,,,,,,,,,,,,,,,,
A000057,400717,48,Charles Adkins (politician),Q5074986,kg:/m/02rk922,Charles,Adkins,'1863-02-07',M,rep,'1927-12-05','1929-03-03',IL,,Republican,8335,19,,,,,,,,,,,,,,,,
A000057,400717,48,Charles Adkins (politician),Q5074986,kg:/m/02rk922,Charles,Adkins,'1863-02-07',M,rep,'1929-04-15','1931-03-03',IL,,Republican,8335,19,,,,,,,,,,,,,,,,
A000057,400717,48,Charles Adkins (politician),Q5074986,kg:/m/02rk922,Charles,Adkins,'1863-02-07',M,rep,'1931-12-07','1933-03-03',IL,,Republican,8335,19,,,,,,,,,,,,,,,,
J000171,406068,4989,Robert Davis Johnson,Q1769095,kg:/m/02rz7zj,Robert,Johnson,'1883-08-12',M,rep,'1931-12-07','1933-03-03',MO,,Democrat,15910,7,Davis,,,,,,,,,,,,,,,
K000010,406182,5095,Charles A. Karch,Q5074862,kg:/m/02rk91r,Charles,Karch,'1875-03-17',M,rep,'1931-12-07','1933-03-03',IL,,Democrat,16087,22,Adam,,,,,,,,,,,,,,,
N000152,408234,6971,John N. Norton,Q203119,kg:/m/09z_w5,John,Norton,'1878-05-12',M,rep,'1927-12-05','1929-03-03',NE,,Democrat,19022,4,Nathaniel,,,,,,,,,,,,,,,
N000152,408234,6971,John N. Norton,Q203119,kg:/m/09z_w5,John,Norton,'1878-05-12',M,rep,'1931-12-07','1933-03-03',NE,,Democrat,19022,4,Nathaniel,,,,,,,,,,,,,,,
P000573,408956,7655,Fred S. Purnell,Q1452490,kg:/m/02rkfw1,Fred,Purnell,'1882-10-25',M,rep,'1917-04-02','1919-03-03',IN,,Republican,19992,9,Sampson,,,,,,,,,,,,,,,
P000573,408956,7655,Fred S. Purnell,Q1452490,kg:/m/02rkfw1,Fred,Purnell,'1882-10-25',M,rep,'1919-05-19','1921-03-03',IN,,Republican,19992,9,Sampson,,,,,,,,,,,,,,,
P000573,408956,7655,Fred S. Purnell,Q1452490,kg:/m/02rkfw1,Fred,Purnell,'1882-10-25',M,rep,'1921-04-11','1923-03-03',IN,,Republican,19992,9,Sampson,,,,,,,,,,,,,,,
P000573,408956,7655,Fred S. Purnell,Q1452490,kg:/m/02rkfw1,Fred,Purnell,'1882-10-25',M,rep,'1923-12-03','1925-03-03',IN,,Republican,19992,9,Sampson,,,,,,,,,,,,,,,
P000573,408956,7655,Fred S. Purnell,Q1452490,kg:/m/02rkfw1,Fred,Purnell,'1882-10-25',M,rep,'1925-12-07','1927-03-04',IN,,Republican,19992,9,Sampson,,,,,,,,,,,,,,,
P000573,408956,7655,Fred S. Purnell,Q1452490,kg:/m/02rkfw1,Fred,Purnell,'1882-10-25',M,rep,'1927-12-05','1929-03-03',IN,,Republican,19992,9,Sampson,,,,,,,,,,,,,,,
P000573,408956,7655,Fred S. Purnell,Q1452490,kg:/m/02rkfw1,Fred,Purnell,'1882-10-25',M,rep,'1929-04-15','1931-03-03',IN,,Republican,19992,9,Sampson,,,,,,,,,,,,,,,
P000573,408956,7655,Fred S. Purnell,Q1452490,kg:/m/02rkfw1,Fred,Purnell,'1882-10-25',M,rep,'1931-12-07','1933-03-03',IN,,Republican,19992,9,Sampson,,,,,,,,,,,,,,,
R000347,409318,7986,Joseph Taylor Robinson,Q888196,kg:/m/01s8m3,Joseph,Robinson,'1872-08-26',M,rep,'1903-11-09','1905-03-03',AR,,Democrat,20512,6,Taylor,,,,,,,,,,,,,,,
R000347,409318,7986,Joseph Taylor Robinson,Q888196,kg:/m/01s8m3,Joseph,Robinson,'1872-08-26',M,rep,'1905-12-04','1907-03-03',AR,,Democrat,20512,6,Taylor,,,,,,,,,,,,,,,
