bioguide,govtrack,icpsr,wikipedia,wikidata,google_entity_id,first,last,birthday,gender,type,start,end,state,class,party,house_history,district,middle,nickname,suffix,bioguide_previous,house_history_alternate,thomas,cspan,votesmart,lis,ballotpedia,official_full,opensecrets,url,fec,maplight,state_rank,caucus,end-type,twitter,facebook,youtube_id,twitter_id,youtube,instagram,instagram_id
B001274,412395,21193.0,Mo Brooks,Q1941306,kg:/m/0c3xdjf,Mo,Brooks,'1954-04-29',M,rep,'2015-01-06','2017-01-03',AL,,Republican,10438,5,,,,,,'01987',94888,121610,,Mo Brooks,Mo Brooks,N00030910,http://brooks.house.gov,H0AL05163,1409.0,,,,RepMoBrooks,RepMoBrooks,UCgsPSY0MpuQJq8vEqYUSt-g,237299871,RepMoBrooks,,
B001274,412395,21193.0,Mo Brooks,Q1941306,kg:/m/0c3xdjf,Mo,Brooks,'1954-04-29',M,rep,'2017-01-03','2019-01-03',AL,,Republican,10438,5,,,,,,'01987',94888,121610,,Mo Brooks,Mo Brooks,N00030910,https://brooks.house.gov,H0AL05163,1409.0,,,,RepMoBrooks,RepMoBrooks,UCgsPSY0MpuQJq8vEqYUSt-g,237299871,RepMoBrooks,,
B001274,412395,21193.0,Mo Brooks,Q1941306,kg:/m/0c3xdjf,Mo,Brooks,'1954-04-29',M,rep,'2019-01-03','2021-01-03',AL,,Republican,10438,5,,,,,,'01987',94888,121610,,Mo Brooks,Mo Brooks,N00030910,https://brooks.house.gov,H0AL05163,1409.0,,,,RepMoBrooks,RepMoBrooks,UCgsPSY0MpuQJq8vEqYUSt-g,237299871,RepMoBrooks,,
B001260,412196,20709.0,Vern Buchanan,Q2517229,kg:/m/0gtjsp,Vern,Buchanan,'1951-05-08',M,rep,'2007-01-04','2009-01-03',FL,,Republican,10419,13,,,,,,'01840',1021626,66247,,Vern Buchanan,Vern Buchanan,N00027626,http://buchanan.house.gov,H6FL13148,683.0,,,,VernBuchanan,CongressmanBuchanan,UCY4DEy41NxOTdcF8_XAVZvw,20467163,vernbuchanan,repvern,344865327
B001260,412196,20709.0,Vern Buchanan,Q2517229,kg:/m/0gtjsp,Vern,Buchanan,'1951-05-08',M,rep,'2009-01-06','2011-01-03',FL,,Republican,10419,13,,,,,,'01840',1021626,66247,,Vern Buchanan,Vern Buchanan,N00027626,http://buchanan.house.gov,H6FL13148,683.0,,,,VernBuchanan,CongressmanBuchanan,UCY4DEy41NxOTdcF8_XAVZvw,20467163,vernbuchanan,repvern,344865327
B001260,412196,20709.0,Vern Buchanan,Q2517229,kg:/m/0gtjsp,Vern,Buchanan,'1951-05-08',M,rep,'2011-01-05','2013-01-03',FL,,Republican,10419,13,,,,,,'01840',1021626,66247,,Vern Buchanan,Vern Buchanan,N00027626,http://buchanan.house.gov,H6FL13148,683.0,,,,VernBuchanan,CongressmanBuchanan,UCY4DEy41NxOTdcF8_XAVZvw,20467163,vernbuchanan,repvern,344865327
B001260,412196,20709.0,Vern Buchanan,Q2517229,kg:/m/0gtjsp,Vern,Buchanan,'1951-05-08',M,rep,'2013-01-03','2015-01-03',FL,,Republican,10419,16,,,,,,'01840',1021626,66247,,Vern Buchanan,Vern Buchanan,N00027626,http://buchanan.house.gov,H6FL13148,683.0,,,,VernBuchanan,CongressmanBuchanan,UCY4DEy41NxOTdcF8_XAVZvw,20467163,vernbuchanan,repvern,344865327
B001260,412196,20709.0,Vern Buchanan,Q2517229,kg:/m/0gtjsp,Vern,Buchanan,'1951-05-08',M,rep,'2015-01-06','2017-01-03',FL,,Republican,10419,16,,,,,,'01840',1021626,66247,,Vern Buchanan,Vern Buchanan,N00027626,https://buchanan.house.gov,H6FL13148,683.0,,,,VernBuchanan,CongressmanBuchanan,UCY4DEy41NxOTdcF8_XAVZvw,20467163,vernbuchanan,repvern,344865327
B001260,412196,20709.0,Vern Buchanan,Q2517229,kg:/m/0gtjsp,Vern,Buchanan,'1951-05-08',M,rep,'2017-01-03','2019-01-03',FL,,Republican,10419,16,,,,,,'01840',1021626,66247,,Vern Buchanan,Vern Buchanan,N00027626,https://buchanan.house.gov,H6FL13148,683.0,,,,VernBuchanan,CongressmanBuchanan,UCY4DEy41NxOTdcF8_XAVZvw,20467163,vernbuchanan,repvern,344865327
B001260,412196,20709.0,Vern Buchanan,Q2517229,kg:/m/0gtjsp,Vern,Buchanan,'1951-05-08',M,rep,'2019-01-03','2021-01-03',FL,,Republican,10419,16,,,,,,'01840',1021626,66247,,Vern Buchanan,Vern Buchanan,N00027626,https://buchanan.house.gov,H6FL13148,683.0,,,,VernBuchanan,CongressmanBuchanan,UCY4DEy41NxOTdcF8_XAVZvw,20467163,vernbuchanan,repvern,344865327
B001275,412427,21132.0,Larry Bucshon,Q944286,kg:/m/0dd9k_y,Larry,Bucshon,'1962-05-31',M,rep,'2011-01-05','2013-01-03',IN,,Republican,10439,8,,,,,,'02018',61837,120335,,Larry Bucshon,Larry Bucshon,N00031227,http://bucshon.house.gov/,H0IN08114,1438.0,,,,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,234812598,RepLarryBucshon,,
B001275,412427,21132.0,Larry Bucshon,Q944286,kg:/m/0dd9k_y,Larry,Bucshon,'1962-05-31',M,rep,'2013-01-03','2015-01-03',IN,,Republican,10439,8,,,,,,'02018',61837,120335,,Larry Bucshon,Larry Bucshon,N00031227,http://bucshon.house.gov,H0IN08114,1438.0,,,,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,234812598,RepLarryBucshon,,
B001275,412427,21132.0,Larry Bucshon,Q944286,kg:/m/0dd9k_y,Larry,Bucshon,'1962-05-31',M,rep,'2015-01-06','2017-01-03',IN,,Republican,10439,8,,,,,,'02018',61837,120335,,Larry Bucshon,Larry Bucshon,N00031227,http://bucshon.house.gov,H0IN08114,1438.0,,,,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,234812598,RepLarryBucshon,,
B001275,412427,21132.0,Larry Bucshon,Q944286,kg:/m/0dd9k_y,Larry,Bucshon,'1962-05-31',M,rep,'2017-01-03','2019-01-03',IN,,Republican,10439,8,,,,,,'02018',61837,120335,,Larry Bucshon,Larry Bucshon,N00031227,https://bucshon.house.gov,H0IN08114,1438.0,,,,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,234812598,RepLarryBucshon,,
B001275,412427,21132.0,Larry Bucshon,Q944286,kg:/m/0dd9k_y,Larry,Bucshon,'1962-05-31',M,rep,'2019-01-03','2021-01-03',IN,,Republican,10439,8,,,,,,'02018',61837,120335,,Larry Bucshon,Larry Bucshon,N00031227,https://bucshon.house.gov,H0IN08114,1438.0,,,,RepLarryBucshon,RepLarryBucshon,UC0bIliQs0LKZabNwvZ3gnhQ,234812598,RepLarryBucshon,,
B001248,400052,20355.0,Michael C. Burgess,Q539521,kg:/m/03tq8_,Michael,Burgess,'1950-12-23',M,rep,'2003-01-07','2005-01-03',TX,,Republican,10395,26,C.,,,,,'01751',1003620,50120,,,Michael C. Burgess,N00025219,http://www.house.gov/burgess,H2TX26093,171.0,,,,MichaelCBurgess,michaelcburgess,UCvvO8lo-Nkc31cEEElqQvQw,15751083,michaelcburgessmd,repmichaelburgess,
B001248,400052,20355.0,Michael C. Burgess,Q539521,kg:/m/03tq8_,Michael,Burgess,'1950-12-23',M,rep,'2005-01-04','2007-01-03',TX,,Republican,10395,26,C.,,,,,'01751',1003620,50120,,,Michael C. Burgess,N00025219,http://www.house.gov/burgess,H2TX26093,171.0,,,,MichaelCBurgess,michaelcburgess,UCvvO8lo-Nkc31cEEElqQvQw,15751083,michaelcburgessmd,repmichaelburgess,
B001248,400052,20355.0,Michael C. Burgess,Q539521,kg:/m/03tq8_,Michael,Burgess,'1950-12-23',M,rep,'2007-01-04','2009-01-03',TX,,Republican,10395,26,C.,,,,,'01751',1003620,50120,,,Michael C. Burgess,N00025219,http://burgess.house.gov,H2TX26093,171.0,,,,MichaelCBurgess,michaelcburgess,UCvvO8lo-Nkc31cEEElqQvQw,15751083,michaelcburgessmd,repmichaelburgess,
B001248,400052,20355.0,Michael C. Burgess,Q539521,kg:/m/03tq8_,Michael,Burgess,'1950-12-23',M,rep,'2009-01-06','2011-01-03',TX,,Republican,10395,26,C.,,,,,'01751',1003620,50120,,,Michael C. Burgess,N00025219,http://burgess.house.gov,H2TX26093,171.0,,,,MichaelCBurgess,michaelcburgess,UCvvO8lo-Nkc31cEEElqQvQw,15751083,michaelcburgessmd,repmichaelburgess,
B001248,400052,20355.0,Michael C. Burgess,Q539521,kg:/m/03tq8_,Michael,Burgess,'1950-12-23',M,rep,'2011-01-05','2013-01-03',TX,,Republican,10395,26,C.,,,,,'01751',1003620,50120,,,Michael C. Burgess,N00025219,http://burgess.house.gov,H2TX26093,171.0,,,,MichaelCBurgess,michaelcburgess,UCvvO8lo-Nkc31cEEElqQvQw,15751083,michaelcburgessmd,repmichaelburgess,
B001248,400052,20355.0,Michael C. Burgess,Q539521,kg:/m/03tq8_,Michael,Burgess,'1950-12-23',M,rep,'2013-01-03','2015-01-03',TX,,Republican,10395,26,C.,,,,,'01751',1003620,50120,,,Michael C. Burgess,N00025219,http://burgess.house.gov,H2TX26093,171.0,,,,MichaelCBurgess,michaelcburgess,UCvvO8lo-Nkc31cEEElqQvQw,15751083,michaelcburgessmd,repmichaelburgess,
B001248,400052,20355.0,Michael C. Burgess,Q539521,kg:/m/03tq8_,Michael,Burgess,'1950-12-23',M,rep,'2015-01-06','2017-01-03',TX,,Republican,10395,26,C.,,,,,'01751',1003620,50120,,,Michael C. Burgess,N00025219,http://burgess.house.gov,H2TX26093,171.0,,,,MichaelCBurgess,michaelcburgess,UCvvO8lo-Nkc31cEEElqQvQw,15751083,michaelcburgessmd,repmichaelburgess,
B001248,400052,20355.0,Michael C. Burgess,Q539521,kg:/m/03tq8_,Michael,Burgess,'1950-12-23',M,rep,'2017-01-03','2019-01-03',TX,,Republican,10395,26,C.,,,,,'01751',1003620,50120,,,Michael C. Burgess,N00025219,https://burgess.house.gov,H2TX26093,171.0,,,,MichaelCBurgess,michaelcburgess,UCvvO8lo-Nkc31cEEElqQvQw,15751083,michaelcburgessmd,repmichaelburgess,
B001248,400052,20355.0,Michael C. Burgess,Q539521,kg:/m/03tq8_,Michael,Burgess,'1950-12-23',M,rep,'2019-01-03','2021-01-03',TX,,Republican,10395,26,C.,,,,,'01751',1003620,50120,,,Michael C. Burgess,N00025219,https://burgess.house.gov,H2TX26093,171.0,,,,MichaelCBurgess,michaelcburgess,UCvvO8lo-Nkc31cEEElqQvQw,15751083,michaelcburgessmd,repmichaelburgess,
B001135,400054,29548.0,Richard Burr,Q331278,kg:/m/03g_s9,Richard,Burr,'1955-11-30',M,rep,'1995-01-04','1997-01-03',NC,,Republican,10236,5,M.,,,,,'00153',31054,21787,S300,Richard Burr,Richard Burr,N00002221,,S4NC00089|H2NC05074,172.0,,,,SenatorBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,21157904,SenatorRichardBurr,senatorburr,
B001135,400054,29548.0,Richard Burr,Q331278,kg:/m/03g_s9,Richard,Burr,'1955-11-30',M,rep,'1997-01-07','1999-01-03',NC,,Republican,10236,5,M.,,,,,'00153',31054,21787,S300,Richard Burr,Richard Burr,N00002221,,S4NC00089|H2NC05074,172.0,,,,SenatorBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,21157904,SenatorRichardBurr,senatorburr,
B001135,400054,29548.0,Richard Burr,Q331278,kg:/m/03g_s9,Richard,Burr,'1955-11-30',M,rep,'1999-01-06','2001-01-03',NC,,Republican,10236,5,M.,,,,,'00153',31054,21787,S300,Richard Burr,Richard Burr,N00002221,,S4NC00089|H2NC05074,172.0,,,,SenatorBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,21157904,SenatorRichardBurr,senatorburr,
B001135,400054,29548.0,Richard Burr,Q331278,kg:/m/03g_s9,Richard,Burr,'1955-11-30',M,rep,'2001-01-03','2003-01-03',NC,,Republican,10236,5,M.,,,,,'00153',31054,21787,S300,Richard Burr,Richard Burr,N00002221,,S4NC00089|H2NC05074,172.0,,,,SenatorBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,21157904,SenatorRichardBurr,senatorburr,
B001135,400054,29548.0,Richard Burr,Q331278,kg:/m/03g_s9,Richard,Burr,'1955-11-30',M,rep,'2003-01-07','2005-01-03',NC,,Republican,10236,5,M.,,,,,'00153',31054,21787,S300,Richard Burr,Richard Burr,N00002221,http://www.house.gov/burr,S4NC00089|H2NC05074,172.0,,,,SenatorBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,21157904,SenatorRichardBurr,senatorburr,
B001135,400054,29548.0,Richard Burr,Q331278,kg:/m/03g_s9,Richard,Burr,'1955-11-30',M,sen,'2005-01-04','2011-01-03',NC,3.0,Republican,10236,,M.,,,,,'00153',31054,21787,S300,Richard Burr,Richard Burr,N00002221,http://burr.senate.gov,S4NC00089|H2NC05074,172.0,,,,SenatorBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,21157904,SenatorRichardBurr,senatorburr,
B001135,400054,29548.0,Richard Burr,Q331278,kg:/m/03g_s9,Richard,Burr,'1955-11-30',M,sen,'2011-01-05','2017-01-03',NC,3.0,Republican,10236,,M.,,,,,'00153',31054,21787,S300,Richard Burr,Richard Burr,N00002221,http://www.burr.senate.gov,S4NC00089|H2NC05074,172.0,senior,,,SenatorBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,21157904,SenatorRichardBurr,senatorburr,
B001135,400054,29548.0,Richard Burr,Q331278,kg:/m/03g_s9,Richard,Burr,'1955-11-30',M,sen,'2017-01-03','2023-01-03',NC,3.0,Republican,10236,,M.,,,,,'00153',31054,21787,S300,Richard Burr,Richard Burr,N00002221,https://www.burr.senate.gov,S4NC00089|H2NC05074,172.0,senior,,,SenatorBurr,SenatorRichardBurr,UCOLLZpp-1womBSFDV2uLfag,21157904,SenatorRichardBurr,senatorburr,
B001251,400616,20340.0,G. K. Butterfield,Q983532,kg:/m/03g_pq,George,Butterfield,'1947-04-27',M,rep,'2004-07-21','2005-01-03',NC,,Democrat,10401,1,Kenneth,G.K.,Jr.,,,'01761',1013540,41077,,G.K. Butterfield,G. K. Butterfield,N00027035,http://www.house.gov/butterfield/,H4NC01046,624.0,,,,GKButterfield,congressmangkbutterfield,UCbodCVgLfcbaep49L1M-mqA,432676344,GKBNC01,,
B001251,400616,20340.0,G. K. Butterfield,Q983532,kg:/m/03g_pq,George,Butterfield,'1947-04-27',M,rep,'2005-01-04','2007-01-03',NC,,Democrat,10401,1,Kenneth,G.K.,Jr.,,,'01761',1013540,41077,,G.K. Butterfield,G. K. Butterfield,N00027035,,H4NC01046,624.0,,,,GKButterfield,congressmangkbutterfield,UCbodCVgLfcbaep49L1M-mqA,432676344,GKBNC01,,
B001251,400616,20340.0,G. K. Butterfield,Q983532,kg:/m/03g_pq,George,Butterfield,'1947-04-27',M,rep,'2007-01-04','2009-01-03',NC,,Democrat,10401,1,Kenneth,G.K.,Jr.,,,'01761',1013540,41077,,G.K. Butterfield,G. K. Butterfield,N00027035,http://www.house.gov/butterfield,H4NC01046,624.0,,,,GKButterfield,congressmangkbutterfield,UCbodCVgLfcbaep49L1M-mqA,432676344,GKBNC01,,
B001251,400616,20340.0,G. K. Butterfield,Q983532,kg:/m/03g_pq,George,Butterfield,'1947-04-27',M,rep,'2009-01-06','2011-01-03',NC,,Democrat,10401,1,Kenneth,G.K.,Jr.,,,'01761',1013540,41077,,G.K. Butterfield,G. K. Butterfield,N00027035,http://www.house.gov/butterfield,H4NC01046,624.0,,,,GKButterfield,congressmangkbutterfield,UCbodCVgLfcbaep49L1M-mqA,432676344,GKBNC01,,
B001251,400616,20340.0,G. K. Butterfield,Q983532,kg:/m/03g_pq,George,Butterfield,'1947-04-27',M,rep,'2011-01-05','2013-01-03',NC,,Democrat,10401,1,Kenneth,G.K.,Jr.,,,'01761',1013540,41077,,G.K. Butterfield,G. K. Butterfield,N00027035,http://www.house.gov/butterfield,H4NC01046,624.0,,,,GKButterfield,congressmangkbutterfield,UCbodCVgLfcbaep49L1M-mqA,432676344,GKBNC01,,
B001251,400616,20340.0,G. K. Butterfield,Q983532,kg:/m/03g_pq,George,Butterfield,'1947-04-27',M,rep,'2013-01-03','2015-01-03',NC,,Democrat,10401,1,Kenneth,G.K.,Jr.,,,'01761',1013540,41077,,G.K. Butterfield,G. K. Butterfield,N00027035,http://butterfield.house.gov,H4NC01046,624.0,,,,GKButterfield,congressmangkbutterfield,UCbodCVgLfcbaep49L1M-mqA,432676344,GKBNC01,,
B001251,400616,20340.0,G. K. Butterfield,Q983532,kg:/m/03g_pq,George,Butterfield,'1947-04-27',M,rep,'2015-01-06','2017-01-03',NC,,Democrat,10401,1,Kenneth,G.K.,Jr.,,,'01761',1013540,41077,,G.K. Butterfield,G. K. Butterfield,N00027035,http://butterfield.house.gov,H4NC01046,624.0,,,,GKButterfield,congressmangkbutterfield,UCbodCVgLfcbaep49L1M-mqA,432676344,GKBNC01,,
B001251,400616,20340.0,G. K. Butterfield,Q983532,kg:/m/03g_pq,George,Butterfield,'1947-04-27',M,rep,'2017-01-03','2019-01-03',NC,,Democrat,10401,1,Kenneth,G.K.,Jr.,,,'01761',1013540,41077,,G.K. Butterfield,G. K. Butterfield,N00027035,https://butterfield.house.gov,H4NC01046,624.0,,,,GKButterfield,congressmangkbutterfield,UCbodCVgLfcbaep49L1M-mqA,432676344,GKBNC01,,
B001251,400616,20340.0,G. K. Butterfield,Q983532,kg:/m/03g_pq,George,Butterfield,'1947-04-27',M,rep,'2019-01-03','2021-01-03',NC,,Democrat,10401,1,Kenneth,G.K.,Jr.,,,'01761',1013540,41077,,G.K. Butterfield,G. K. Butterfield,N00027035,https://butterfield.house.gov,H4NC01046,624.0,,,,GKButterfield,congressmangkbutterfield,UCbodCVgLfcbaep49L1M-mqA,432676344,GKBNC01,,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'1993-01-05','1995-01-03',CA,,Republican,10517,43,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'1995-01-04','1997-01-03',CA,,Republican,10517,43,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'1997-01-07','1999-01-03',CA,,Republican,10517,43,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'1999-01-06','2001-01-03',CA,,Republican,10517,43,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'2001-01-03','2003-01-03',CA,,Republican,10517,43,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'2003-01-07','2005-01-03',CA,,Republican,10517,44,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,http://www.house.gov/calvert,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'2005-01-04','2007-01-03',CA,,Republican,10517,44,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,http://www.house.gov/calvert,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'2007-01-04','2009-01-03',CA,,Republican,10517,44,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,http://calvert.house.gov,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'2009-01-06','2011-01-03',CA,,Republican,10517,44,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,http://calvert.house.gov,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'2011-01-05','2013-01-03',CA,,Republican,10517,44,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,http://calvert.house.gov,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'2013-01-03','2015-01-03',CA,,Republican,10517,42,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,http://calvert.house.gov,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'2015-01-06','2017-01-03',CA,,Republican,10517,42,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,http://calvert.house.gov,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'2017-01-03','2019-01-03',CA,,Republican,10517,42,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,https://calvert.house.gov,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C000059,400057,29323.0,Ken Calvert,Q538978,kg:/m/024xl1,Ken,Calvert,'1953-06-08',M,rep,'2019-01-03','2021-01-03',CA,,Republican,10517,42,S.,,,,,'00165',26709,26777,,,Ken Calvert,N00007099,https://calvert.house.gov,H2CA37023,175.0,,,,KenCalvert,'70063393423',UC5MEj7YOX_QdKoqD_HRxP3A,22545491,RepKenCalvert,repkencalvert,
C001047,400061,20146.0,Shelley Moore Capito,Q459618,kg:/m/024pwq,Shelley,Capito,'1953-11-26',F,rep,'2001-01-03','2003-01-03',WV,,Republican,11762,2,Moore,,,,,'01676',83737,11701,S372,Shelley Moore Capito,Shelley Moore Capito,N00009771,,H0WV02138|S4WV00159,179.0,,,,SenCapito,senshelley,UCbiXdR4XQ3vD9Xp5lfR9QXw,193794406,,sencapito,1640447624
C001047,400061,20146.0,Shelley Moore Capito,Q459618,kg:/m/024pwq,Shelley,Capito,'1953-11-26',F,rep,'2003-01-07','2005-01-03',WV,,Republican,11762,2,Moore,,,,,'01676',83737,11701,S372,Shelley Moore Capito,Shelley Moore Capito,N00009771,http://www.house.gov/capito,H0WV02138|S4WV00159,179.0,,,,SenCapito,senshelley,UCbiXdR4XQ3vD9Xp5lfR9QXw,193794406,,sencapito,1640447624
C001047,400061,20146.0,Shelley Moore Capito,Q459618,kg:/m/024pwq,Shelley,Capito,'1953-11-26',F,rep,'2005-01-04','2007-01-03',WV,,Republican,11762,2,Moore,,,,,'01676',83737,11701,S372,Shelley Moore Capito,Shelley Moore Capito,N00009771,http://www.house.gov/capito,H0WV02138|S4WV00159,179.0,,,,SenCapito,senshelley,UCbiXdR4XQ3vD9Xp5lfR9QXw,193794406,,sencapito,1640447624
C001047,400061,20146.0,Shelley Moore Capito,Q459618,kg:/m/024pwq,Shelley,Capito,'1953-11-26',F,rep,'2007-01-04','2009-01-03',WV,,Republican,11762,2,Moore,,,,,'01676',83737,11701,S372,Shelley Moore Capito,Shelley Moore Capito,N00009771,http://capito.house.gov,H0WV02138|S4WV00159,179.0,,,,SenCapito,senshelley,UCbiXdR4XQ3vD9Xp5lfR9QXw,193794406,,sencapito,1640447624
C001047,400061,20146.0,Shelley Moore Capito,Q459618,kg:/m/024pwq,Shelley,Capito,'1953-11-26',F,rep,'2009-01-06','2011-01-03',WV,,Republican,11762,2,Moore,,,,,'01676',83737,11701,S372,Shelley Moore Capito,Shelley Moore Capito,N00009771,http://capito.house.gov,H0WV02138|S4WV00159,179.0,,,,SenCapito,senshelley,UCbiXdR4XQ3vD9Xp5lfR9QXw,193794406,,sencapito,1640447624
C001047,400061,20146.0,Shelley Moore Capito,Q459618,kg:/m/024pwq,Shelley,Capito,'1953-11-26',F,rep,'2011-01-05','2013-01-03',WV,,Republican,11762,2,Moore,,,,,'01676',83737,11701,S372,Shelley Moore Capito,Shelley Moore Capito,N00009771,http://capito.house.gov,H0WV02138|S4WV00159,179.0,,,,SenCapito,senshelley,UCbiXdR4XQ3vD9Xp5lfR9QXw,193794406,,sencapito,1640447624
C001047,400061,20146.0,Shelley Moore Capito,Q459618,kg:/m/024pwq,Shelley,Capito,'1953-11-26',F,rep,'2013-01-03','2015-01-03',WV,,Republican,11762,2,Moore,,,,,'01676',83737,11701,S372,Shelley Moore Capito,Shelley Moore Capito,N00009771,http://capito.house.gov,H0WV02138|S4WV00159,179.0,,,,SenCapito,senshelley,UCbiXdR4XQ3vD9Xp5lfR9QXw,193794406,,sencapito,1640447624
C001047,400061,20146.0,Shelley Moore Capito,Q459618,kg:/m/024pwq,Shelley,Capito,'1953-11-26',F,sen,'2015-01-06','2021-01-03',WV,2.0,Republican,11762,,Moore,,,,,'01676',83737,11701,S372,Shelley Moore Capito,Shelley Moore Capito,N00009771,https://www.capito.senate.gov,H0WV02138|S4WV00159,179.0,junior,,,SenCapito,senshelley,UCbiXdR4XQ3vD9Xp5lfR9QXw,193794406,,sencapito,1640447624
C001072,412258,20757.0,André Carson,Q517649,kg:/m/03qcvz1,André,Carson,'1974-10-16',M,rep,'2008-03-13','2009-01-03',IN,,Democrat,11806,7,,,,,,'01889',1027364,84917,,Andre Carson,André Carson,N00029513,http://carson.house.gov/,H8IN07184,739.0,,,,RepAndreCarson,CongressmanAndreCarson,UCprUnnEgM2VUGmAKSaZXCSw,199325935,repandrecarson,repandrecarson,
