bioguide,thomas,lis,govtrack,opensecrets,votesmart,fec,cspan,wikipedia,house_history,ballotpedia,maplight,icpsr,wikidata,google_entity_id,first,last,official_full,birthday,gender,type,start,end,state,district,party,url,class,state_rank,middle,nickname,suffix,caucus,end-type
G000546,'01656',,400158,N00013323,9425,H0MO06073,89873,Sam Graves,14251,,265,20124,Q465638,kg:/m/03tnfy,Sam,Graves,Sam Graves,'1963-11-07',M,rep,'2003-01-07','2005-01-03',MO,6,Republican,http://www.house.gov/graves,,,B.,,,,
G000546,'01656',,400158,N00013323,9425,H0MO06073,89873,Sam Graves,14251,,265,20124,Q465638,kg:/m/03tnfy,Sam,Graves,Sam Graves,'1963-11-07',M,rep,'2005-01-04','2007-01-03',MO,6,Republican,http://www.house.gov/graves,,,B.,,,,
G000546,'01656',,400158,N00013323,9425,H0MO06073,89873,Sam Graves,14251,,265,20124,Q465638,kg:/m/03tnfy,Sam,Graves,Sam Graves,'1963-11-07',M,rep,'2007-01-04','2009-01-03',MO,6,Republican,http://www.house.gov/graves,,,B.,,,,
G000546,'01656',,400158,N00013323,9425,H0MO06073,89873,Sam Graves,14251,,265,20124,Q465638,kg:/m/03tnfy,Sam,Graves,Sam Graves,'1963-11-07',M,rep,'2009-01-06','2011-01-03',MO,6,Republican,http://www.house.gov/graves,,,B.,,,,
G000546,'01656',,400158,N00013323,9425,H0MO06073,89873,Sam Graves,14251,,265,20124,Q465638,kg:/m/03tnfy,Sam,Graves,Sam Graves,'1963-11-07',M,rep,'2011-01-05','2013-01-03',MO,6,Republican,http://www.house.gov/graves,,,B.,,,,
G000546,'01656',,400158,N00013323,9425,H0MO06073,89873,Sam Graves,14251,,265,20124,Q465638,kg:/m/03tnfy,Sam,Graves,Sam Graves,'1963-11-07',M,rep,'2013-01-03','2015-01-03',MO,6,Republican,http://graves.house.gov,,,B.,,,,
G000546,'01656',,400158,N00013323,9425,H0MO06073,89873,Sam Graves,14251,,265,20124,Q465638,kg:/m/03tnfy,Sam,Graves,Sam Graves,'1963-11-07',M,rep,'2015-01-06','2017-01-03',MO,6,Republican,https://graves.house.gov,,,B.,,,,
G000546,'01656',,400158,N00013323,9425,H0MO06073,89873,Sam Graves,14251,,265,20124,Q465638,kg:/m/03tnfy,Sam,Graves,Sam Graves,'1963-11-07',M,rep,'2017-01-03','2019-01-03',MO,6,Republican,https://graves.house.gov,,,B.,,,,
G000546,'01656',,400158,N00013323,9425,H0MO06073,89873,Sam Graves,14251,,265,20124,Q465638,kg:/m/03tnfy,Sam,Graves,Sam Graves,'1963-11-07',M,rep,'2019-01-03','2021-01-03',MO,6,Republican,https://graves.house.gov,,,B.,,,,
G000553,'01803',,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,20529,Q749039,kg:/m/02kn0_,Al,Green,Al Green,'1947-09-01',M,rep,'2005-01-04','2007-01-03',TX,9,Democrat,,,,,,,,
G000553,'01803',,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,20529,Q749039,kg:/m/02kn0_,Al,Green,Al Green,'1947-09-01',M,rep,'2007-01-04','2009-01-03',TX,9,Democrat,http://www.house.gov/algreen,,,,,,,
G000553,'01803',,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,20529,Q749039,kg:/m/02kn0_,Al,Green,Al Green,'1947-09-01',M,rep,'2009-01-06','2011-01-03',TX,9,Democrat,http://www.house.gov/algreen,,,,,,,
G000553,'01803',,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,20529,Q749039,kg:/m/02kn0_,Al,Green,Al Green,'1947-09-01',M,rep,'2011-01-05','2013-01-03',TX,9,Democrat,http://www.house.gov/algreen,,,,,,,
G000553,'01803',,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,20529,Q749039,kg:/m/02kn0_,Al,Green,Al Green,'1947-09-01',M,rep,'2013-01-03','2015-01-03',TX,9,Democrat,http://algreen.house.gov,,,,,,,
G000553,'01803',,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,20529,Q749039,kg:/m/02kn0_,Al,Green,Al Green,'1947-09-01',M,rep,'2015-01-06','2017-01-03',TX,9,Democrat,http://algreen.house.gov,,,,,,,
G000553,'01803',,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,20529,Q749039,kg:/m/02kn0_,Al,Green,Al Green,'1947-09-01',M,rep,'2017-01-03','2019-01-03',TX,9,Democrat,https://algreen.house.gov,,,,,,,
G000553,'01803',,400653,N00026686,49680,H4TX09095,1012969,Al Green (politician),14265,Al Green,658,20529,Q749039,kg:/m/02kn0_,Al,Green,Al Green,'1947-09-01',M,rep,'2019-01-03','2021-01-03',TX,9,Democrat,https://algreen.house.gov,,,,,,,
G000568,'02070',,412485,N00032029,5148,H0VA09055,62766,Morgan Griffith,14288,Morgan Griffith,1490,21191,Q1684857,kg:/m/025vdrq,H.,Griffith,H. Morgan Griffith,'1958-03-15',M,rep,'2011-01-05','2013-01-03',VA,9,Republican,http://morgangriffith.house.gov/,,,Morgan,,,,
G000568,'02070',,412485,N00032029,5148,H0VA09055,62766,Morgan Griffith,14288,Morgan Griffith,1490,21191,Q1684857,kg:/m/025vdrq,H.,Griffith,H. Morgan Griffith,'1958-03-15',M,rep,'2013-01-03','2015-01-03',VA,9,Republican,http://morgangriffith.house.gov,,,Morgan,,,,
G000568,'02070',,412485,N00032029,5148,H0VA09055,62766,Morgan Griffith,14288,Morgan Griffith,1490,21191,Q1684857,kg:/m/025vdrq,H.,Griffith,H. Morgan Griffith,'1958-03-15',M,rep,'2015-01-06','2017-01-03',VA,9,Republican,http://morgangriffith.house.gov,,,Morgan,,,,
G000568,'02070',,412485,N00032029,5148,H0VA09055,62766,Morgan Griffith,14288,Morgan Griffith,1490,21191,Q1684857,kg:/m/025vdrq,H.,Griffith,H. Morgan Griffith,'1958-03-15',M,rep,'2017-01-03','2019-01-03',VA,9,Republican,https://morgangriffith.house.gov,,,Morgan,,,,
G000568,'02070',,412485,N00032029,5148,H0VA09055,62766,Morgan Griffith,14288,Morgan Griffith,1490,21191,Q1684857,kg:/m/025vdrq,H.,Griffith,H. Morgan Griffith,'1958-03-15',M,rep,'2019-01-03','2021-01-03',VA,9,Republican,https://morgangriffith.house.gov,,,Morgan,,,,
G000551,'01708',,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,20305,Q946606,kg:/m/024s1z,Raúl,Grijalva,Raúl M. Grijalva,'1948-02-19',M,rep,'2003-01-07','2005-01-03',AZ,7,Democrat,http://www.house.gov/grijalva,,,M.,,,,
G000551,'01708',,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,20305,Q946606,kg:/m/024s1z,Raúl,Grijalva,Raúl M. Grijalva,'1948-02-19',M,rep,'2005-01-04','2007-01-03',AZ,7,Democrat,http://www.house.gov/grijalva,,,M.,,,,
G000551,'01708',,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,20305,Q946606,kg:/m/024s1z,Raúl,Grijalva,Raúl M. Grijalva,'1948-02-19',M,rep,'2007-01-04','2009-01-03',AZ,7,Democrat,http://www.house.gov/grijalva,,,M.,,,,
G000551,'01708',,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,20305,Q946606,kg:/m/024s1z,Raúl,Grijalva,Raúl M. Grijalva,'1948-02-19',M,rep,'2009-01-06','2011-01-03',AZ,7,Democrat,http://www.house.gov/grijalva,,,M.,,,,
G000551,'01708',,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,20305,Q946606,kg:/m/024s1z,Raúl,Grijalva,Raúl M. Grijalva,'1948-02-19',M,rep,'2011-01-05','2013-01-03',AZ,7,Democrat,http://www.house.gov/grijalva,,,M.,,,,
G000551,'01708',,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,20305,Q946606,kg:/m/024s1z,Raúl,Grijalva,Raúl M. Grijalva,'1948-02-19',M,rep,'2013-01-03','2015-01-03',AZ,3,Democrat,http://grijalva.house.gov,,,M.,,,,
G000551,'01708',,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,20305,Q946606,kg:/m/024s1z,Raúl,Grijalva,Raúl M. Grijalva,'1948-02-19',M,rep,'2015-01-06','2017-01-03',AZ,3,Democrat,http://grijalva.house.gov,,,M.,,,,
G000551,'01708',,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,20305,Q946606,kg:/m/024s1z,Raúl,Grijalva,Raúl M. Grijalva,'1948-02-19',M,rep,'2017-01-03','2019-01-03',AZ,3,Democrat,https://grijalva.house.gov,,,M.,,,,
G000551,'01708',,400162,N00025284,28253,H2AZ07070,1003551,Raúl Grijalva,14261,Raul M. Grijalva,268,20305,Q946606,kg:/m/024s1z,Raúl,Grijalva,Raúl M. Grijalva,'1948-02-19',M,rep,'2019-01-03','2021-01-03',AZ,3,Democrat,https://grijalva.house.gov,,,M.,,,,
G000558,'01922',,412278,N00029675,18829,H8KY02031,1031343,Brett Guthrie,14275,Brett Guthrie,760,20916,Q910794,kg:/m/0411qqt,Brett,Guthrie,Brett Guthrie,'1964-02-18',M,rep,'2009-01-06','2011-01-03',KY,2,Republican,http://guthrie.house.gov,,,,,,,
G000558,'01922',,412278,N00029675,18829,H8KY02031,1031343,Brett Guthrie,14275,Brett Guthrie,760,20916,Q910794,kg:/m/0411qqt,Brett,Guthrie,Brett Guthrie,'1964-02-18',M,rep,'2011-01-05','2013-01-03',KY,2,Republican,http://guthrie.house.gov,,,,,,,
G000558,'01922',,412278,N00029675,18829,H8KY02031,1031343,Brett Guthrie,14275,Brett Guthrie,760,20916,Q910794,kg:/m/0411qqt,Brett,Guthrie,Brett Guthrie,'1964-02-18',M,rep,'2013-01-03','2015-01-03',KY,2,Republican,http://guthrie.house.gov,,,,,,,
G000558,'01922',,412278,N00029675,18829,H8KY02031,1031343,Brett Guthrie,14275,Brett Guthrie,760,20916,Q910794,kg:/m/0411qqt,Brett,Guthrie,Brett Guthrie,'1964-02-18',M,rep,'2015-01-06','2017-01-03',KY,2,Republican,http://guthrie.house.gov,,,,,,,
G000558,'01922',,412278,N00029675,18829,H8KY02031,1031343,Brett Guthrie,14275,Brett Guthrie,760,20916,Q910794,kg:/m/0411qqt,Brett,Guthrie,Brett Guthrie,'1964-02-18',M,rep,'2017-01-03','2019-01-03',KY,2,Republican,https://guthrie.house.gov,,,,,,,
G000558,'01922',,412278,N00029675,18829,H8KY02031,1031343,Brett Guthrie,14275,Brett Guthrie,760,20916,Q910794,kg:/m/0411qqt,Brett,Guthrie,Brett Guthrie,'1964-02-18',M,rep,'2019-01-03','2021-01-03',KY,2,Republican,https://guthrie.house.gov,,,,,,,
H001052,'02026',,412434,N00029147,19157,H8MD01094,1033464,Andy Harris (politician),15599,,1445,21139,Q506639,kg:/m/02852wc,Andy,Harris,Andy Harris,'1957-01-25',M,rep,'2011-01-05','2013-01-03',MD,1,Republican,http://harris.house.gov/,,,,,,,
H001052,'02026',,412434,N00029147,19157,H8MD01094,1033464,Andy Harris (politician),15599,,1445,21139,Q506639,kg:/m/02852wc,Andy,Harris,Andy Harris,'1957-01-25',M,rep,'2013-01-03','2015-01-03',MD,1,Republican,http://harris.house.gov,,,,,,,
H001052,'02026',,412434,N00029147,19157,H8MD01094,1033464,Andy Harris (politician),15599,,1445,21139,Q506639,kg:/m/02852wc,Andy,Harris,Andy Harris,'1957-01-25',M,rep,'2015-01-06','2017-01-03',MD,1,Republican,http://harris.house.gov,,,,,,,
H001052,'02026',,412434,N00029147,19157,H8MD01094,1033464,Andy Harris (politician),15599,,1445,21139,Q506639,kg:/m/02852wc,Andy,Harris,Andy Harris,'1957-01-25',M,rep,'2017-01-03','2019-01-03',MD,1,Republican,https://harris.house.gov,,,,,,,
H001052,'02026',,412434,N00029147,19157,H8MD01094,1033464,Andy Harris (politician),15599,,1445,21139,Q506639,kg:/m/02852wc,Andy,Harris,Andy Harris,'1957-01-25',M,rep,'2019-01-03','2021-01-03',MD,1,Republican,https://harris.house.gov,,,,,,,
H001053,'02032',,412444,N00031005,8783,H0MO04086,95050,Vicky Hartzler,15601,Vicky Hartzler,1454,21149,Q375389,kg:/m/09v2dv4,Vicky,Hartzler,Vicky Hartzler,'1960-10-13',F,rep,'2011-01-05','2013-01-03',MO,4,Republican,http://hartzler.house.gov/,,,,,,,
H001053,'02032',,412444,N00031005,8783,H0MO04086,95050,Vicky Hartzler,15601,Vicky Hartzler,1454,21149,Q375389,kg:/m/09v2dv4,Vicky,Hartzler,Vicky Hartzler,'1960-10-13',F,rep,'2013-01-03','2015-01-03',MO,4,Republican,http://hartzler.house.gov,,,,,,,
H001053,'02032',,412444,N00031005,8783,H0MO04086,95050,Vicky Hartzler,15601,Vicky Hartzler,1454,21149,Q375389,kg:/m/09v2dv4,Vicky,Hartzler,Vicky Hartzler,'1960-10-13',F,rep,'2015-01-06','2017-01-03',MO,4,Republican,http://hartzler.house.gov,,,,,,,
H001053,'02032',,412444,N00031005,8783,H0MO04086,95050,Vicky Hartzler,15601,Vicky Hartzler,1454,21149,Q375389,kg:/m/09v2dv4,Vicky,Hartzler,Vicky Hartzler,'1960-10-13',F,rep,'2017-01-03','2019-01-03',MO,4,Republican,https://hartzler.house.gov,,,,,,,
H001053,'02032',,412444,N00031005,8783,H0MO04086,95050,Vicky Hartzler,15601,Vicky Hartzler,1454,21149,Q375389,kg:/m/09v2dv4,Vicky,Hartzler,Vicky Hartzler,'1960-10-13',F,rep,'2019-01-03','2021-01-03',MO,4,Republican,https://hartzler.house.gov,,,,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'1993-01-05','1995-01-03',FL,23,Democrat,,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'1995-01-04','1997-01-03',FL,23,Democrat,,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'1997-01-07','1999-01-03',FL,23,Democrat,,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'1999-01-06','2001-01-03',FL,23,Democrat,,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'2001-01-03','2003-01-03',FL,23,Democrat,,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'2003-01-07','2005-01-03',FL,23,Democrat,http://www.house.gov/alceehastings,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'2005-01-04','2007-01-03',FL,23,Democrat,http://www.house.gov/alceehastings,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'2007-01-04','2009-01-03',FL,23,Democrat,http://alceehastings.house.gov,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'2009-01-06','2011-01-03',FL,23,Democrat,http://alceehastings.house.gov,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'2011-01-05','2013-01-03',FL,23,Democrat,http://alceehastings.house.gov,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'2013-01-03','2015-01-03',FL,20,Democrat,http://alceehastings.house.gov,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'2015-01-06','2017-01-03',FL,20,Democrat,http://alceehastings.house.gov,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'2017-01-03','2019-01-03',FL,20,Democrat,https://alceehastings.house.gov,,,L.,,,,
H000324,'00511',,400170,N00002884,26798,H2FL23021,1858,Alcee Hastings,14683,Alcee L. Hastings,276,29337,Q1758631,kg:/m/02534d,Alcee,Hastings,Alcee L. Hastings,'1936-09-05',M,rep,'2019-01-03','2021-01-03',FL,20,Democrat,https://alceehastings.house.gov,,,L.,,,,
H001046,'01937',S359,412281,N00029835,74517,H8NM01224|S2NM00088,1030686,Martin Heinrich,15588,Martin Heinrich,763,20930,Q565374,kg:/m/02qkv0r,Martin,Heinrich,Martin Heinrich,'1971-10-17',M,rep,'2009-01-06','2011-01-03',NM,1,Democrat,http://heinrich.house.gov,,,,,,,
H001046,'01937',S359,412281,N00029835,74517,H8NM01224|S2NM00088,1030686,Martin Heinrich,15588,Martin Heinrich,763,20930,Q565374,kg:/m/02qkv0r,Martin,Heinrich,Martin Heinrich,'1971-10-17',M,rep,'2011-01-05','2013-01-03',NM,1,Democrat,http://heinrich.house.gov,,,,,,,
H001046,'01937',S359,412281,N00029835,74517,H8NM01224|S2NM00088,1030686,Martin Heinrich,15588,Martin Heinrich,763,20930,Q565374,kg:/m/02qkv0r,Martin,Heinrich,Martin Heinrich,'1971-10-17',M,sen,'2013-01-03','2019-01-03',NM,,Democrat,https://www.heinrich.senate.gov,1,junior,,,,,
H001046,'01937',S359,412281,N00029835,74517,H8NM01224|S2NM00088,1030686,Martin Heinrich,15588,Martin Heinrich,763,20930,Q565374,kg:/m/02qkv0r,Martin,Heinrich,Martin Heinrich,'1971-10-17',M,sen,'2019-01-03','2025-01-03',NM,,Democrat,https://www.heinrich.senate.gov,1,junior,,,,,
H001056,'02071',,412486,N00031559,101907,H0WA03187,95198,Jaime Herrera Beutler,15606,,1491,21187,Q168592,kg:/m/0cz8yx2,Jaime,Herrera Beutler,Jaime Herrera Beutler,'1978-11-03',F,rep,'2011-01-05','2013-01-03',WA,3,Republican,http://herrerabeutler.house.gov/,,,,,,,
H001056,'02071',,412486,N00031559,101907,H0WA03187,95198,Jaime Herrera Beutler,15606,,1491,21187,Q168592,kg:/m/0cz8yx2,Jaime,Herrera Beutler,Jaime Herrera Beutler,'1978-11-03',F,rep,'2013-01-03','2015-01-03',WA,3,Republican,http://herrerabeutler.house.gov,,,,,,,
H001056,'02071',,412486,N00031559,101907,H0WA03187,95198,Jaime Herrera Beutler,15606,,1491,21187,Q168592,kg:/m/0cz8yx2,Jaime,Herrera Beutler,Jaime Herrera Beutler,'1978-11-03',F,rep,'2015-01-06','2017-01-03',WA,3,Republican,http://herrerabeutler.house.gov,,,,,,,
H001056,'02071',,412486,N00031559,101907,H0WA03187,95198,Jaime Herrera Beutler,15606,,1491,21187,Q168592,kg:/m/0cz8yx2,Jaime,Herrera Beutler,Jaime Herrera Beutler,'1978-11-03',F,rep,'2017-01-03','2019-01-03',WA,3,Republican,https://herrerabeutler.house.gov,,,,,,,
H001056,'02071',,412486,N00031559,101907,H0WA03187,95198,Jaime Herrera Beutler,15606,,1491,21187,Q168592,kg:/m/0cz8yx2,Jaime,Herrera Beutler,Jaime Herrera Beutler,'1978-11-03',F,rep,'2019-01-03','2021-01-03',WA,3,Republican,https://herrerabeutler.house.gov,,,,,,,
H001038,'01794',,400641,N00027060,23127,H4NY27076,1013050,Brian Higgins,15572,Brian Higgins,647,20519,Q505581,kg:/m/04fc7g,Brian,Higgins,Brian Higgins,'1959-10-06',M,rep,'2005-01-04','2007-01-03',NY,27,Democrat,,,,M.,,,,
H001038,'01794',,400641,N00027060,23127,H4NY27076,1013050,Brian Higgins,15572,Brian Higgins,647,20519,Q505581,kg:/m/04fc7g,Brian,Higgins,Brian Higgins,'1959-10-06',M,rep,'2007-01-04','2009-01-03',NY,27,Democrat,http://www.house.gov/higgins,,,M.,,,,
H001038,'01794',,400641,N00027060,23127,H4NY27076,1013050,Brian Higgins,15572,Brian Higgins,647,20519,Q505581,kg:/m/04fc7g,Brian,Higgins,Brian Higgins,'1959-10-06',M,rep,'2009-01-06','2011-01-03',NY,27,Democrat,http://www.house.gov/higgins,,,M.,,,,
H001038,'01794',,400641,N00027060,23127,H4NY27076,1013050,Brian Higgins,15572,Brian Higgins,647,20519,Q505581,kg:/m/04fc7g,Brian,Higgins,Brian Higgins,'1959-10-06',M,rep,'2011-01-05','2013-01-03',NY,27,Democrat,http://www.house.gov/higgins,,,M.,,,,
H001038,'01794',,400641,N00027060,23127,H4NY27076,1013050,Brian Higgins,15572,Brian Higgins,647,20519,Q505581,kg:/m/04fc7g,Brian,Higgins,Brian Higgins,'1959-10-06',M,rep,'2013-01-03','2015-01-03',NY,26,Democrat,http://higgins.house.gov,,,M.,,,,
H001038,'01794',,400641,N00027060,23127,H4NY27076,1013050,Brian Higgins,15572,Brian Higgins,647,20519,Q505581,kg:/m/04fc7g,Brian,Higgins,Brian Higgins,'1959-10-06',M,rep,'2015-01-06','2017-01-03',NY,26,Democrat,http://higgins.house.gov,,,M.,,,,
H001038,'01794',,400641,N00027060,23127,H4NY27076,1013050,Brian Higgins,15572,Brian Higgins,647,20519,Q505581,kg:/m/04fc7g,Brian,Higgins,Brian Higgins,'1959-10-06',M,rep,'2017-01-03','2019-01-03',NY,26,Democrat,https://higgins.house.gov,,,M.,,,,
H001038,'01794',,400641,N00027060,23127,H4NY27076,1013050,Brian Higgins,15572,Brian Higgins,647,20519,Q505581,kg:/m/04fc7g,Brian,Higgins,Brian Higgins,'1959-10-06',M,rep,'2019-01-03','2021-01-03',NY,26,Democrat,https://higgins.house.gov,,,M.,,,,
H001047,'01913',,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,James,Himes,James A. Himes,'1966-07-05',M,rep,'2009-01-06','2011-01-03',CT,4,Democrat,http://himes.house.gov,,,A.,,,,
H001047,'01913',,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,James,Himes,James A. Himes,'1966-07-05',M,rep,'2011-01-05','2013-01-03',CT,4,Democrat,http://himes.house.gov,,,A.,,,,
H001047,'01913',,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,James,Himes,James A. Himes,'1966-07-05',M,rep,'2013-01-03','2015-01-03',CT,4,Democrat,http://himes.house.gov,,,A.,,,,
H001047,'01913',,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,James,Himes,James A. Himes,'1966-07-05',M,rep,'2015-01-06','2017-01-03',CT,4,Democrat,http://himes.house.gov,,,A.,,,,
H001047,'01913',,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,James,Himes,James A. Himes,'1966-07-05',M,rep,'2017-01-03','2019-01-03',CT,4,Democrat,https://himes.house.gov,,,A.,,,,
H001047,'01913',,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,James,Himes,James A. Himes,'1966-07-05',M,rep,'2019-01-03','2021-01-03',CT,4,Democrat,https://himes.house.gov,,,A.,,,,
H001042,'01844',S361,412200,N00028139,1677,H6HI02251|S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,Mazie,Hirono,Mazie K. Hirono,'1947-11-03',F,rep,'2007-01-04','2009-01-03',HI,2,Democrat,http://hirono.house.gov,,,K.,,,,
H001042,'01844',S361,412200,N00028139,1677,H6HI02251|S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,Mazie,Hirono,Mazie K. Hirono,'1947-11-03',F,rep,'2009-01-06','2011-01-03',HI,2,Democrat,http://hirono.house.gov,,,K.,,,,
H001042,'01844',S361,412200,N00028139,1677,H6HI02251|S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,Mazie,Hirono,Mazie K. Hirono,'1947-11-03',F,rep,'2011-01-05','2013-01-03',HI,2,Democrat,http://hirono.house.gov,,,K.,,,,
H001042,'01844',S361,412200,N00028139,1677,H6HI02251|S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,Mazie,Hirono,Mazie K. Hirono,'1947-11-03',F,sen,'2013-01-03','2019-01-03',HI,,Democrat,https://www.hirono.senate.gov,1,junior,K.,,,,
H001042,'01844',S361,412200,N00028139,1677,H6HI02251|S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,Mazie,Hirono,Mazie K. Hirono,'1947-11-03',F,sen,'2019-01-03','2025-01-03',HI,,Democrat,https://www.hirono.senate.gov,1,junior,K.,,,,
H001061,'02079',S344,412494,N00031688,41788,S0ND00093,85233,John Hoeven,,John Hoeven,1499,41107,Q374762,kg:/m/01qb45,John,Hoeven,John Hoeven,'1957-03-13',M,sen,'2011-01-05','2017-01-03',ND,,Republican,https://www.hoeven.senate.gov,3,senior,,,,,
H001061,'02079',S344,412494,N00031688,41788,S0ND00093,85233,John Hoeven,,John Hoeven,1499,41107,Q374762,kg:/m/01qb45,John,Hoeven,John Hoeven,'1957-03-13',M,sen,'2017-01-03','2023-01-03',ND,,Republican,https://www.hoeven.senate.gov,3,senior,,,,,
H000874,'00566',,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,Steny,Hoyer,Steny H. Hoyer,'1939-06-14',M,rep,'1981-01-05','1983-01-03',MD,5,Democrat,,,,H.,,,,
